GID_4,NAME_2,NAME_3,NAME_4,pop,builtup,flood,pop_norm,builtup_norm,flood_norm,ASI,stress_tier,city_corp,hh_total,pop_total,hh_size,elec_coverage,hh_size_norm,ASI_updated,corp_spatial
BGD.3.14.5.4_1,Rajbari,Rajbari Sadar,Basantapur,8.422701680170206,0.0150691901039117,0.0721769499417929,0.0028262416919796,0.0281534272504567,0.0721769499417929,0.0290284336998999,Low stress,,,,,,,0.0290284336998999,
BGD.3.14.5.5_1,Rajbari,Rajbari Sadar,Chandani,7.226321517720507,0.0185891697013838,0.9645232815964524,0.002203687113609,0.0347297255675639,0.9645232815964524,0.2541676991932041,Low stress,,,,,,,0.2541676991932041,
BGD.3.14.5.6_1,Rajbari,Rajbari Sadar,Dadshi,12.731671593121876,0.0192534911066659,0.2878103837471788,0.0050684795955875,0.0359708622328765,0.2878103837471788,0.0865697895565365,Low stress,,,,,,,0.0865697895565365,
BGD.3.14.5.7_1,Rajbari,Rajbari Sadar,Khanganj,5.813499272455728,0.0168411056775611,0.9892628297638988,0.0014685036118929,0.0314638570647133,0.9892628297638988,0.2589154588583815,Low stress,,,,,,,0.2589154588583815,
BGD.3.14.5.8_1,Rajbari,Rajbari Sadar,Khankhanapur,11.754637867507329,0.0231187856468617,0.0656455142231948,0.0045600652652643,0.0431923046520508,0.0656455142231948,0.0333527112901222,Low stress,,,,,,,0.0333527112901222,
BGD.3.14.5.9_1,Rajbari,Rajbari Sadar,Mizanpur,10.83015383279836,0.0113366780112178,0.9964008628395068,0.0040789959642988,0.0211800592765647,0.9964008628395068,0.2581448348423939,Low stress,,,,,,,0.2581448348423939,
BGD.3.14.5.10_1,Rajbari,Rajbari Sadar,Mulghar,8.762834813202826,0.0167785952343165,0.6734355573974311,0.0030032351309141,0.0313470702165718,0.6734355573974311,0.1805316579775235,Low stress,,,,,,,0.1805316579775235,
BGD.3.14.5.11_1,Rajbari,Rajbari Sadar,Panchuria,9.571952137513431,0.0052066459172464,0.2720403022670029,0.0034242716128774,0.0097274588773044,0.2720403022670029,0.0727843948189582,Low stress,,,,,,,0.0727843948189582,
BGD.3.14.5.12_1,Rajbari,Rajbari Sadar,Rajbari Paurashava,39.74318844610717,0.1037480084685955,0.4717948717948723,0.0191243324201012,0.1938300591245557,0.4717948717948723,0.193438971610353,Low stress,,,,,,,0.193438971610353,
BGD.3.14.5.13_1,Rajbari,Rajbari Sadar,Ramkantapur,13.821270873733347,0.0237057915345888,0.5993322203672794,0.0056354691211786,0.0442889944835385,0.5993322203672794,0.1675883908095298,Low stress,,,,,,,0.1675883908095298,
BGD.3.14.5.14_1,Rajbari,Rajbari Sadar,Shahid Wahabpur,10.063571658962308,0.0108533338422197,0.6149732620320859,0.003680093293561,0.0202770382910316,0.6149732620320859,0.1623123162273069,Low stress,,,,,,,0.1623123162273069,
BGD.3.14.5.15_1,Rajbari,Rajbari Sadar,Sultanpur,7.865184930877326,0.0135091849835661,0.1270270270270273,0.0025361293884791,0.02523890494613,0.1270270270270273,0.041604825243294,Low stress,,,,,,,0.041604825243294,
BGD.3.15.1.1_1,Shariatpur,Bhedarganj,Arshi Nagar,7.3045202977694546,0.027984462715885,0.5286214953271037,0.0022443790358511,0.0522827391374054,0.5286214953271037,0.1513520841442083,Low stress,,,,,,,0.1513520841442083,
BGD.3.15.1.2_1,Shariatpur,Bhedarganj,Bhedarganj Paurashava,21.07043596110914,0.0522349492521367,0.8794326241134757,0.0094076822154424,0.097589374980384,0.8794326241134757,0.2577775101576803,Low stress,,,,,,,0.2577775101576803,
BGD.3.15.1.3_1,Shariatpur,Bhedarganj,Char Bhaga,8.187165847905916,0.0393572637583579,0.685314685314686,0.0027036770462685,0.073530286256747,0.685314685314686,0.1981457423370403,Low stress,,,,,,,0.1981457423370403,
BGD.3.15.1.4_1,Shariatpur,Bhedarganj,Char Census,8.102727763196079,0.0208869056000715,0.8660229330114649,0.0026597384071345,0.0390225336095618,0.8660229330114649,0.2312275153790666,Low stress,,,,,,,0.2312275153790666,
BGD.3.15.1.5_1,Shariatpur,Bhedarganj,Char Kumaria,9.07284050925543,0.0170823184996901,0.6434659090909096,0.0031645513006869,0.031914509527975,0.6434659090909096,0.1733023761277934,Low stress,,,,,,,0.1733023761277934,
BGD.3.15.1.6_1,Shariatpur,Bhedarganj,Chhaygaon,9.389716082944693,0.0145993217841138,0.2208657047724753,0.0033294423155714,0.0272755828893792,0.2208657047724753,0.0660946571306301,Low stress,,,,,,,0.0660946571306301,
BGD.3.15.1.7_1,Shariatpur,Bhedarganj,Dhakhin Tarabunia,7.992302283581257,0.0235450923248559,0.8364805976343641,0.0026022768325776,0.0439887637824044,0.8364805976343641,0.2255571274654636,Low stress,,,,,,,0.2255571274654636,
BGD.3.15.1.8_1,Shariatpur,Bhedarganj,Digar Mahishkhali,8.682979445197011,0.0215350036254652,0.6968698517298194,0.0029616811779819,0.0402333605009386,0.6968698517298194,0.1894838115789761,Low stress,,,,,,,0.1894838115789761,
BGD.3.15.1.9_1,Shariatpur,Bhedarganj,Kachikata,8.284830505616986,0.0086163305154762,0.9834044504002536,0.0027544983334407,0.0160976955404113,0.9834044504002536,0.2525871053725836,Low stress,,,,,,,0.2525871053725836,
BGD.3.15.1.10_1,Shariatpur,Bhedarganj,Mahisar,11.681202527608908,0.0266692969543673,0.5831702544031316,0.0045218520714126,0.0498256446728815,0.5831702544031316,0.1650402800648565,Low stress,,,,,,,0.1650402800648565,
BGD.3.15.1.11_1,Shariatpur,Bhedarganj,Narayanpur,10.36541893624129,0.0214856389755304,0.9130434782608698,0.0038371641062816,0.0401411336412932,0.9130434782608698,0.2438451319821827,Low stress,,,,,,,0.2438451319821827,
BGD.3.15.1.12_1,Shariatpur,Bhedarganj,Rambhadrapur,11.234447769716528,0.021881643130193,0.8492753623188406,0.0042893764514849,0.0408809792522579,0.8492753623188406,0.2283429338985944,Low stress,,,,,,,0.2283429338985944,
BGD.3.15.1.13_1,Shariatpur,Bhedarganj,Sakhipur,8.155846956246354,0.0309627059289259,0.7429533024821207,0.0026873797855782,0.0578469236127707,0.7429533024821207,0.2070597007992312,Low stress,,,,,,,0.2070597007992312,
BGD.3.15.1.14_1,Shariatpur,Bhedarganj,Tarabunia,8.053185229087669,0.0244634550931782,0.93333333333333,0.0026339581974642,0.0457045201839895,0.93333333333333,0.2503834986767145,Low stress,,,,,,,0.2503834986767145,
BGD.3.15.2.1_1,Shariatpur,Damudya,Damudya Paurashava,14.250239226930184,0.0430702828001854,0.8103448275862073,0.0058586893154285,0.080467235804322,0.8103448275862073,0.2330932151542359,Low stress,,,,,,,0.2330932151542359,
BGD.3.15.2.2_1,Shariatpur,Damudya,Darul Aman,16.44944164664967,0.0334289768099789,0.54,0.0070030776780345,0.0624546017527938,0.54,0.1596603416846916,Low stress,,,,,,,0.1596603416846916,
BGD.3.15.2.3_1,Shariatpur,Damudya,Dhankati,8.130178441632493,0.0127801921676026,0.1016949152542373,0.0026740227843553,0.0238769441460598,0.1016949152542373,0.0348502683784224,Low stress,,,,,,,0.0348502683784224,
BGD.3.15.2.4_1,Shariatpur,Damudya,Islam Pur,8.829669399414268,0.0174473698415035,0.4510638297872344,0.0030380135223865,0.0325965266983442,0.4510638297872344,0.1253899472001836,Low stress,,,,,,,0.1253899472001836,
BGD.3.15.2.5_1,Shariatpur,Damudya,Kaneshwar,10.7980561398353,0.02089199069081,0.4253578732106343,0.0040622934425282,0.0390320339696462,0.4253578732106343,0.121625597569046,Low stress,,,,,,,0.121625597569046,
BGD.3.15.2.6_1,Shariatpur,Damudya,Purba Damudya,8.858246429666222,0.0185097999707681,0.5691927512355854,0.0030528840138723,0.0345814408939106,0.5691927512355854,0.155622845727314,Low stress,,,,,,,0.155622845727314,
BGD.3.15.2.7_1,Shariatpur,Damudya,Sidulkura,9.409931463178868,0.0116446973145197,0.6023222060957916,0.0033399616955422,0.0217555247785226,0.6023222060957916,0.1595309698746477,Low stress,,,,,,,0.1595309698746477,
BGD.3.15.2.8_1,Shariatpur,Damudya,Sidya,10.83186258318438,0.0280345258538446,0.4451612903225807,0.0040798851385007,0.0523762709664391,0.4451612903225807,0.1312539714742992,Low stress,,,,,,,0.1312539714742992,
BGD.3.15.3.1_1,Shariatpur,Gosairhat,Gariber Char,5.6262790105466,0.014996325593872,0.9780264803553712,0.0013710807066379,0.028017296133363,0.9780264803553712,0.2548611060181751,Low stress,,,,,,,0.2548611060181751,
BGD.3.15.3.2_1,Shariatpur,Gosairhat,Gosairhat,8.684518016368614,0.0211641901811569,0.8303238750358272,0.0029624817968462,0.0395405781247235,0.8303238750358272,0.2226051638213485,Low stress,,,,,,,0.2226051638213485,
BGD.3.15.3.3_1,Shariatpur,Gosairhat,Idilpur,8.241633490235435,0.0130655940263313,0.8629710370601062,0.0027320201107638,0.0244101539875613,0.8629710370601062,0.2253791212049786,Low stress,,,,,,,0.2253791212049786,
BGD.3.15.3.4_1,Shariatpur,Gosairhat,Kodalpur,5.35895882630874,0.0119864957114581,0.9792086041295216,0.0012319765908965,0.0223940989975863,0.9792086041295216,0.2531328763178942,Low stress,,,,,,,0.2531328763178942,
BGD.3.15.3.5_1,Shariatpur,Gosairhat,Kuchaipatti,5.989590982936523,0.0123827057299674,0.957946310094922,0.0015601356064827,0.0231343292193225,0.957946310094922,0.2482076469930865,Low stress,,,,,,,0.2482076469930865,
BGD.3.15.3.6_1,Shariatpur,Gosairhat,Nager Para,6.232424115362698,0.0107186345773267,0.0,0.0016864975131048,0.0200253826991448,0.0,0.0076834829499426,Low stress,,,,,,,0.0076834829499426,
BGD.3.15.3.7_1,Shariatpur,Gosairhat,Nalmuri,7.13330816302001,0.0161254490160213,0.956446424152438,0.0021552862025643,0.0301268119005053,0.956446424152438,0.2505181046843121,Low stress,,,,,,,0.2505181046843121,
BGD.3.15.3.8_1,Shariatpur,Gosairhat,Samantasar,7.676106738867382,0.0130973611372369,0.5797101449275366,0.0024377396810931,0.0244695037628094,0.5797101449275366,0.1544669584213047,Low stress,,,,,,,0.1544669584213047,
BGD.3.15.4.1_1,Shariatpur,Naria,Bhojeshwar,11.6206118906625,0.0254073231024799,0.6241197183098599,0.0044903228137224,0.0474679274507816,0.6241197183098599,0.1744398333107275,Low stress,,,,,,,0.1744398333107275,
BGD.3.15.4.2_1,Shariatpur,Naria,Bhumkhara,10.11931062719562,0.0232075813161875,0.2765432098765433,0.0037090979117889,0.0433581995939343,0.2765432098765433,0.0857948114917284,Low stress,,,,,,,0.0857948114917284,
BGD.3.15.4.3_1,Shariatpur,Naria,Bijhari,10.006944333609464,0.014726850080237,0.3172496984318462,0.0036506264052208,0.0275138411224044,0.3172496984318462,0.0904025195628914,Low stress,,,,,,,0.0904025195628914,
BGD.3.15.4.4_1,Shariatpur,Naria,Chamta,10.248731566142697,0.0217275748757843,0.2187147688838785,0.0037764440619571,0.0405931370150713,0.2187147688838785,0.0703968678010274,Low stress,,,,,,,0.0703968678010274,
BGD.3.15.4.5_1,Shariatpur,Naria,Char Atra,9.198979817498994,0.0,1.0,0.0032301898045039,0.0,1.0,0.2512920759218016,Low stress,,,,,,,0.2512920759218016,
BGD.3.15.4.6_1,Shariatpur,Naria,Dinga Manik,10.522654698281723,0.0234868224647821,0.6440944881889766,0.0039189841218704,0.0438798995199477,0.6440944881889766,0.177949180527974,Low stress,,,,,,,0.177949180527974,
BGD.3.15.4.7_1,Shariatpur,Naria,Fateh Jangapur,10.465762831060257,0.0267914276094276,0.5650000000000005,0.0038893795751532,0.050053818615116,0.5650000000000005,0.160324588345352,Low stress,,,,,,,0.160324588345352,
BGD.3.15.4.8_1,Shariatpur,Naria,Gharisar,10.354017377489354,0.0150718319035725,0.9929520694658795,0.0038312311321113,0.0281583628650483,0.9929520694658795,0.2596259368220813,Low stress,,,,,,,0.2596259368220813,
BGD.3.15.4.9_1,Shariatpur,Naria,Japsa,11.13129196152406,0.0162654650814267,0.4769647696476969,0.0042356977608049,0.0303884007506097,0.4769647696476969,0.1315714117789596,Low stress,,,,,,,0.1315714117789596,
BGD.3.15.4.10_1,Shariatpur,Naria,Kedarpur,13.974381085466652,0.0137509593377681,0.9929609445958208,0.00571514234404,0.0256906065070709,0.9929609445958208,0.259518005364046,Low stress,,,,,,,0.259518005364046,
BGD.3.15.4.11_1,Shariatpur,Naria,Muktarer Char,11.38661661092856,0.024068334421402,0.8299368800721375,0.0043685598179057,0.0449663251641314,0.8299368800721375,0.2249698577526427,Low stress,,,,,,,0.2249698577526427,
BGD.3.15.4.12_1,Shariatpur,Naria,Naria Paurashava,16.33856467491772,0.0363212822164948,0.6721611721611725,0.0069453811627009,0.0678582305667478,0.6721611721611725,0.1945688262037352,Low stress,,,,,,,0.1945688262037352,
BGD.3.15.4.13_1,Shariatpur,Naria,Nasasan,9.582709277910864,0.0293520069486484,0.191891891891892,0.0034298692541747,0.0548376911158062,0.191891891891892,0.0685381125651751,Low stress,,,,,,,0.0685381125651751,
BGD.3.15.4.14_1,Shariatpur,Naria,Noapara,9.279763980133092,0.0047989896812657,0.9566232418722612,0.0032722270698199,0.0089658439461942,0.9566232418722612,0.2436027466771612,Low stress,,,,,,,0.2436027466771612,
BGD.3.15.4.15_1,Shariatpur,Naria,Rajnagar,9.178524520812866,0.0278905984152447,0.0,0.0032195455803654,0.0521073745862073,0.0,0.0195253993373187,Low stress,,,,,,,0.0195253993373187,
BGD.3.15.5.1_1,Shariatpur,Shariatpur Sadar,Angaria,8.281170430220811,0.0169533467195214,0.7857974388824219,0.002752593757649,0.0316735544663357,0.7857974388824219,0.2086361412868826,Low stress,,,,,,,0.2086361412868826,
BGD.3.15.5.2_1,Shariatpur,Shariatpur Sadar,Binodpur,7.461861292759551,0.0117295618688003,0.4272151898734183,0.0023262538110028,0.0219140753070252,0.4272151898734183,0.1154042253502145,Low stress,,,,,,,0.1154042253502145,
BGD.3.15.5.3_1,Shariatpur,Shariatpur Sadar,Chandrapur,7.064253685047423,0.0161247289766635,0.5069984447900473,0.0021193526567164,0.0301254666672488,0.5069984447900473,0.1381412655937355,Low stress,,,,,,,0.1381412655937355,
BGD.3.15.5.4_1,Shariatpur,Shariatpur Sadar,Chikandi,7.746712155674105,0.0145436027713625,0.1599264705882354,0.0024744802815063,0.0271714843173163,0.1599264705882354,0.050481429270722,Low stress,,,,,,,0.050481429270722,
BGD.3.15.5.5_1,Shariatpur,Shariatpur Sadar,Chitalia,8.418502261158697,0.0184275115863226,0.0723684210526316,0.0028240564605505,0.0344277033652798,0.0723684210526316,0.031271424025226,Low stress,,,,,,,0.031271424025226,
BGD.3.15.5.6_1,Shariatpur,Shariatpur Sadar,Domsar,10.782560358640016,0.016871219223196,0.7068702290076335,0.00405422997756,0.031520117521343,0.7068702290076335,0.1893712903754024,Low stress,,,,,,,0.1893712903754024,
BGD.3.15.5.7_1,Shariatpur,Shariatpur Sadar,Mohammadpur,7.131343677808453,0.0079584543981545,0.0,0.0021542639528639,0.0148686004609072,0.0,0.0060657157424631,Low stress,,,,,,,0.0060657157424631,
BGD.3.15.5.8_1,Shariatpur,Shariatpur Sadar,Palong,9.788306525575774,0.0159313086843028,0.202846975088968,0.0035368549029271,0.0297641039070613,0.202846975088968,0.0625439221008843,Low stress,,,,,,,0.0625439221008843,
BGD.3.15.5.9_1,Shariatpur,Shariatpur Sadar,Rudrakar,8.783139027473647,0.0189318848855136,0.1090909090909092,0.0030138007370243,0.0353700125994144,0.1090909090909092,0.0408577519773321,Low stress,,,,,,,0.0408577519773321,
BGD.3.15.5.10_1,Shariatpur,Shariatpur Sadar,Shariatpur Paurashava,18.284854915001286,0.0505358810414401,0.5198019801980202,0.007958162833471,0.0944150442477062,0.5198019801980202,0.1661790256695906,Low stress,,,,,,,0.1661790256695906,
BGD.3.15.5.11_1,Shariatpur,Shariatpur Sadar,Shaul Para,8.28377689715925,0.0149094680974702,0.0087719298245614,0.0027539500722861,0.0278550222361434,0.0087719298245614,0.013043820267705,Low stress,,,,,,,0.013043820267705,
BGD.3.15.5.12_1,Shariatpur,Shariatpur Sadar,Tulasar,10.730128891517046,0.0145713085395739,0.8798283261802577,0.0040269464677421,0.0272232463778105,0.8798283261802577,0.2310959963643949,Low stress,,,,,,,0.2310959963643949,
BGD.3.15.6.1_1,Shariatpur,Zanjira,Bara Gopalpur,5.94261601188197,0.0148522508932115,0.4950738916256163,0.0015356914672227,0.0277481246267521,0.4950738916256163,0.1340945931126564,Low stress,,,,,,,0.1340945931126564,
BGD.3.15.6.2_1,Shariatpur,Zanjira,Bara Krishnagar,7.429490630810445,0.0240566492384632,0.251046025104603,0.0023094092456766,0.0449444940009762,0.251046025104603,0.0794158428747631,Low stress,,,,,,,0.0794158428747631,
BGD.3.15.6.3_1,Shariatpur,Zanjira,Barakandi,8.431836012435967,0.024345351256353,0.8365929126043516,0.0028309948804316,0.0454838694552423,0.8365929126043516,0.2261999804125954,Low stress,,,,,,,0.2261999804125954,
BGD.3.15.6.4_1,Shariatpur,Zanjira,Bilaspur,6.239414258614096,0.0203348986961948,0.9544833864360434,0.0016901349402548,0.0379912315884924,0.9544833864360434,0.2525938316410851,Low stress,,,,,,,0.2525938316410851,
BGD.3.15.6.5_1,Shariatpur,Zanjira,Joynagar,6.272434611587157,0.0159425311170755,0.8119973190348531,0.0017073175821675,0.0297850705245411,0.8119973190348531,0.2141070314751696,Low stress,,,,,,,0.2141070314751696,
BGD.3.15.6.6_1,Shariatpur,Zanjira,Kunder Char,5.637326635904803,0.0041049413784587,0.999949783230947,0.0013768295061941,0.0076691691901761,0.999949783230947,0.253222386826776,Low stress,,,,,,,0.253222386826776,
BGD.3.15.6.7_1,Shariatpur,Zanjira,Mulna,8.042988460226383,0.0232491630814189,0.5705521472392643,0.0026286521540021,0.043435885866011,0.5705521472392643,0.1588920577245208,Low stress,,,,,,,0.1588920577245208,
BGD.3.15.6.8_1,Shariatpur,Zanjira,Naodoba,18.13441626302909,0.0450619968270187,0.8274379759272911,0.0078798797972851,0.0841883101003858,0.8274379759272911,0.2394773544358718,Low stress,,,,,,,0.2394773544358718,
BGD.3.15.6.9_1,Shariatpur,Zanjira,Paler Char,5.722301654334922,0.0063437955305376,0.9898111313934962,0.00142104754694,0.0118519697959349,0.9898111313934962,0.2521693912957273,Low stress,,,,,,,0.2521693912957273,
BGD.3.15.6.10_1,Shariatpur,Zanjira,Purba Naodoba,10.767937976367188,0.0196359051707163,0.9522254071950758,0.0040466209989791,0.0366853177847379,0.9522254071950758,0.2525148614230189,Low stress,,,,,,,0.2525148614230189,
BGD.3.15.6.11_1,Shariatpur,Zanjira,Sener Char,7.382027783938063,0.018971268511424,0.4865336658354123,0.002284711232829,0.035443592137484,0.4865336658354123,0.134952558200104,Low stress,,,,,,,0.134952558200104,
BGD.3.15.6.12_1,Shariatpur,Zanjira,Zanjira,6.475430171048927,0.0324600031802401,0.7335434173669473,0.0018129494029702,0.060644290222821,0.7335434173669473,0.2053365356809122,Low stress,,,,,,,0.2053365356809122,
BGD.3.15.6.13_1,Shariatpur,Zanjira,Zanjira Paurashava,8.642644467782375,0.0391994776650316,0.4593425605536335,0.0029406922602063,0.0732354980651479,0.4593425605536335,0.1416443413652927,Low stress,,,,,,,0.1416443413652927,
BGD.3.17.1.1_1,Tangail,Basail,Basail,7.771314887093019,0.0267296907166557,0.579423489727078,0.0024872826862652,0.0499384769738375,0.579423489727078,0.1633292524471187,Low stress,,,,,,,0.1633292524471187,
BGD.3.17.1.2_1,Tangail,Basail,Fulki,8.464095003334954,0.0317160059618549,0.6779440468445002,0.0028477813360317,0.0592542970368626,0.6779440468445002,0.1913641282084396,Low stress,,,,,,,0.1913641282084396,
BGD.3.17.1.3_1,Tangail,Basail,Habla,11.584704993258573,0.0365354261316985,0.1660777385159013,0.0044716381145979,0.0682583108030606,0.1660777385159013,0.0671984986558857,Low stress,,,,,,,0.0671984986558857,
BGD.3.17.1.4_1,Tangail,Basail,Kanchanpur,7.6768098680096974,0.0163857791963118,0.7322635762573335,0.0024381055650157,0.0306131808918956,0.7322635762573335,0.1947557496025031,Low stress,,,,,,,0.1947557496025031,
BGD.3.17.1.5_1,Tangail,Basail,Kaoaljani,7.05694468484735,0.0332496616986042,0.5026675945256327,0.002115549307513,0.062119591383412,0.5026675945256327,0.1482549753386076,Low stress,,,,,,,0.1482549753386076,
BGD.3.17.1.6_1,Tangail,Basail,Kashil,10.063312733884478,0.0305045802857593,0.5542356986558309,0.0036799585579663,0.0569910178290145,0.5542356986558309,0.1599777643272993,Low stress,,,,,,,0.1599777643272993,
BGD.3.17.2.1_1,Tangail,Bhuapur,Arjuna,7.403041078026547,0.0086224397060177,0.9801624962385136,0.002295645819386,0.0161091092030091,0.9801624962385136,0.251597070608436,Low stress,,,,,,,0.251597070608436,
BGD.3.17.2.2_1,Tangail,Bhuapur,Bhuapur Paurashava,10.752486696756089,0.0314297314302149,0.4031830238726794,0.0040385806910858,0.0587194568002865,0.4031830238726794,0.1229629981247044,Low stress,,,,,,,0.1229629981247044,
BGD.3.17.2.3_1,Tangail,Bhuapur,Birhati,8.709093856619788,0.0218120176290586,0.4025423728813566,0.0029752702083779,0.0407508995022882,0.4025423728813566,0.1160885161294911,Low stress,,,,,,,0.1160885161294911,
BGD.3.17.2.4_1,Tangail,Bhuapur,Falda,7.618976244552683,0.0233623653600162,0.750617283950618,0.0024080109611456,0.0436473791243148,0.750617283950618,0.2038941080656229,Low stress,,,,,,,0.2038941080656229,
BGD.3.17.2.5_1,Tangail,Bhuapur,Gabsara,5.865979734347701,0.0042084415922446,0.9709662159498558,0.0014958126168825,0.0078625363000961,0.9709662159498558,0.2460917667392506,Low stress,,,,,,,0.2460917667392506,
BGD.3.17.2.6_1,Tangail,Bhuapur,Gobindasi,11.75831167497624,0.0261240682273217,0.9658284977433914,0.0045619769867485,0.0488070061663733,0.9658284977433914,0.2603643673887779,Low stress,,,,,,,0.2603643673887779,
BGD.3.17.2.7_1,Tangail,Bhuapur,Nikrail,10.318659350953402,0.0059402709456923,0.9970404548844158,0.0038128320462747,0.01109807393525,0.9970404548844158,0.2546695724169514,Low stress,,,,,,,0.2546695724169514,
BGD.3.17.3.1_1,Tangail,Delduar,Atia,10.213810138254594,0.0251896364004903,0.1875000000000002,0.0037582721668544,0.0470612283059971,0.1875000000000002,0.0648497387738408,Low stress,,,,,,,0.0648497387738408,
BGD.3.17.3.2_1,Tangail,Delduar,Delduar,10.548642760520917,0.0305508380651329,0.1965944272445824,0.0039325074045508,0.0570774401926175,0.1965944272445824,0.070698713840382,Low stress,,,,,,,0.070698713840382,
BGD.3.17.3.3_1,Tangail,Delduar,Deoli,9.274001057833424,0.0227697983998243,0.6397684712291463,0.0032692282457211,0.0425402996668424,0.6397684712291463,0.1761389139889698,Low stress,,,,,,,0.1761389139889698,
BGD.3.17.3.4_1,Tangail,Delduar,Dubail,14.124889982629774,0.0357098197092239,0.151807228915663,0.0057934619333774,0.0667158489857785,0.151807228915663,0.0636197391472892,Low stress,,,,,,,0.0636197391472892,
BGD.3.17.3.5_1,Tangail,Delduar,Elasin,8.919772579828782,0.0257982062333887,0.564766839378239,0.0030849000800655,0.0481982055688216,0.564766839378239,0.1592950418256735,Low stress,,,,,,,0.1592950418256735,
BGD.3.17.3.6_1,Tangail,Delduar,Fazilhati,8.408544368501722,0.0258206399817075,0.1305220883534138,0.0028188747199474,0.048240118033718,0.1305220883534138,0.0506421132881337,Low stress,,,,,,,0.0506421132881337,
BGD.3.17.3.7_1,Tangail,Delduar,Lauhati,8.10653485277789,0.0198968419613172,0.5262395946435042,0.0026617194839893,0.0371728200924594,0.5262395946435042,0.1456350734868325,Low stress,,,,,,,0.1456350734868325,
BGD.3.17.3.8_1,Tangail,Delduar,Pathrail,12.27679122519261,0.028886869769551,0.1070422535211269,0.0048317756911317,0.0539686858379577,0.1070422535211269,0.0475823137000196,Low stress,,,,,,,0.0475823137000196,
BGD.3.17.4.1_1,Tangail,Dhanbari,Balibhadra,8.932575093446987,0.0216448726373159,0.1010101010101011,0.0030915620623667,0.0404386262923241,0.1010101010101011,0.0406426692797854,Low stress,,,,,,,0.0406426692797854,
BGD.3.17.4.2_1,Tangail,Dhanbari,Baniajan,9.782976043574244,0.0175474883413209,0.5314285714285718,0.0035340811057019,0.0327835758284963,0.5314285714285718,0.1457450268393974,Low stress,,,,,,,0.1457450268393974,
BGD.3.17.4.3_1,Tangail,Dhanbari,Birtara,11.571784513881546,0.0213478731416595,0.4338842975206616,0.0044649147470234,0.039883748847901,0.4338842975206616,0.1242163523757401,Low stress,,,,,,,0.1242163523757401,
BGD.3.17.4.4_1,Tangail,Dhanbari,Dhanbari,10.24506666898835,0.0216110562239396,0.6486286137879916,0.0037745369770903,0.040375447851592,0.6486286137879916,0.1777983749858912,Low stress,,,,,,,0.1777983749858912,
BGD.3.17.4.5_1,Tangail,Dhanbari,Dhanbari Paurashava,19.38313900228544,0.0431943723539373,0.6672008547008549,0.0085296716300481,0.0806990695127035,0.6672008547008549,0.1984567566566792,Low stress,,,,,,,0.1984567566566792,
BGD.3.17.4.6_1,Tangail,Dhanbari,Dhopakhali,11.751809341967764,0.0247728436960651,0.5465313028764812,0.0045585933990632,0.0462825439174107,0.5465313028764812,0.1546551534498393,Low stress,,,,,,,0.1546551534498393,
BGD.3.17.4.7_1,Tangail,Dhanbari,Musuddi,9.92616411001884,0.0279998380089831,0.2478632478632481,0.0036085911896459,0.0523114644499609,0.2478632478632481,0.0817182609991567,Low stress,,,,,,,0.0817182609991567,
BGD.3.17.4.8_1,Tangail,Dhanbari,Paiska,13.11842958931927,0.0184153165490361,0.4477272727272733,0.005269734989827,0.0344049196527714,0.4477272727272733,0.1260814340562191,Low stress,,,,,,,0.1260814340562191,
BGD.3.17.5.1_1,Tangail,Ghatail,Anehola,7.157179155805485,0.0168583466453674,0.6558505408062933,0.0021677078360176,0.0314960679751547,0.6558505408062933,0.1758533421272846,Low stress,,,,,,,0.1758533421272846,
BGD.3.17.5.2_1,Tangail,Ghatail,Deopara,6.045383581803589,0.0150614111846996,0.6767996622334815,0.001589168132225,0.0281388940715257,0.6767996622334815,0.1796841957362944,Low stress,,,,,,,0.1796841957362944,
BGD.3.17.5.3_1,Tangail,Ghatail,Deulabari,7.981151544567684,0.0253317679884011,0.607009694258017,0.0025964743762656,0.0473267695389795,0.607009694258017,0.1693553826536533,Low stress,,,,,,,0.1693553826536533,
BGD.3.17.5.4_1,Tangail,Ghatail,Dhala Para,7.56838163925245,0.0385820410612235,0.8436732514682316,0.0023816832902605,0.0720819552146553,0.8436732514682316,0.2370996705082914,Low stress,,,,,,,0.2370996705082914,
BGD.3.17.5.5_1,Tangail,Ghatail,Digalkandi,8.880111258438225,0.0239177569249462,0.3657230298393276,0.0030642617094281,0.0446850046311239,0.3657230298393276,0.1082962137644965,Low stress,,,,,,,0.1082962137644965,
BGD.3.17.5.6_1,Tangail,Ghatail,Digar,10.64160491782699,0.0397404608720578,0.1381987577639754,0.0039808816742542,0.0742462047625687,0.1381987577639754,0.0621282137775945,Low stress,,,,,,,0.0621282137775945,
BGD.3.17.5.7_1,Tangail,Ghatail,Ghatail,9.83445793096364,0.0336863700094888,0.3454018826937007,0.0035608704872909,0.0629354836493785,0.3454018826937007,0.109802238145624,Low stress,,,,,,,0.109802238145624,
BGD.3.17.5.8_1,Tangail,Ghatail,Ghatail Paurashava,21.177628874214907,0.095512159963963,0.3465517241379314,0.0094634616749465,0.1784432095246714,0.3465517241379314,0.1528784390380964,Low stress,,,,,,,0.1528784390380964,
