GID_4,NAME_3,NAME_4,pop,builtup,flood,city_corp,corp_spatial,hh_total,pop_total,hh_size,elec_coverage,area_km2,ward_no,n_fragments,pop_norm,builtup_norm,flood_norm,hh_size_norm,ASI,stress_tier
BGD.3.4.2.3_1,Kashiani,Hatiara,4.9709225800725,0.014724589115332,0.0370994940978078,,,,,,,,,,0.0010300560398457132,0.027509617012778775,0.0370994940978078,,0.019315261894862806,Low stress
BGD.3.4.2.4_1,Kashiani,Kashiani,11.458210472039797,0.0286653869098346,0.8545204222120241,,,,,,,,,,0.004405814770317183,0.05355489441749979,0.8545204222120241,,0.23413664450725782,Low stress
BGD.3.4.2.5_1,Kashiani,Maheshpur,6.221086206844323,0.0177280592136279,0.0719844357976655,,,,,,,,,,0.0016805976602998424,0.033120932307642965,0.0719844357976655,,0.03026067432121135,Low stress
BGD.3.4.2.6_1,Kashiani,Mamudpur,5.105976943384136,0.0240329160719383,0.0,,,,,,,,,,0.0011003336278963439,0.04490015386241706,0.0,,0.016155187303004505,Low stress
BGD.3.4.2.7_1,Kashiani,Nijamkandi,4.773594502681975,0.0091635829677857,0.0223944875107666,,,,,,,,,,0.0009273733793701339,0.017120114927086264,0.0223944875107666,,0.011961611453919895,Low stress
BGD.3.4.2.8_1,Kashiani,Orakandi,4.949664136115151,0.0183993154058935,0.0,,,,,,,,,,0.001018993885833076,0.03437502507872444,0.0,,0.012438856331886785,Low stress
BGD.3.4.2.9_1,Kashiani,Parulia,4.683346206916447,0.0193459005453962,0.0505050505050506,,,,,,,,,,0.0008804113087153251,0.036143508698453605,0.0505050505050506,,0.02562865519420754,Low stress
BGD.3.4.2.10_1,Kashiani,Puisur,5.329029866833105,0.0143898718002138,0.0836653386454183,,,,,,,,,,0.0012164026025170615,0.026884272218820518,0.0836653386454183,,0.030812390978948577,Low stress
BGD.3.4.2.11_1,Kashiani,Rajpat,5.558070811657199,0.0228079203029804,0.0614911606456572,,,,,,,,,,0.001335587534957434,0.04261152195680979,0.0614911606456572,,0.0308210578602807,Low stress
BGD.3.4.2.12_1,Kashiani,Ratail,6.062120161751992,0.0139760453052049,0.9769215913480104,,,,,,,,,,0.0015978772656595147,0.02611112953223909,0.9769215913480104,,0.2540084440795501,Low stress
BGD.3.4.2.13_1,Kashiani,Sajail,5.338633263567025,0.0199517799528238,0.0231362467866324,,,,,,,,,,0.0012213998757854257,0.03727545950018481,0.0231362467866324,,0.01931903247203695,Low stress
BGD.3.4.2.14_1,Kashiani,Singa,5.321169630578983,0.0096795607398066,0.0399449035812673,,,,,,,,,,0.0012123124092652288,0.018084104535504058,0.0399449035812673,,0.016800587446449338,Low stress
BGD.3.4.3.1_1,Kotali Para,Amtali,5.370019426370543,0.0179757992423745,0.008443908323281,,,,,,,,,,0.0012377321420366536,0.033583779403488744,0.008443908323281,,0.014360392728855972,Low stress
BGD.3.4.3.2_1,Kotali Para,Bandhabari,6.957248863226599,0.0141739742132695,0.0127226463104325,,,,,,,,,,0.0020636710733676756,0.026480915637234377,0.0127226463104325,,0.013274450479987227,Low stress
BGD.3.4.3.3_1,Kotali Para,Ghagar,7.763500293663955,0.0310355353300522,0.5401785714285721,,,,,,,,,,0.0024832162439503004,0.05798298913667516,0.5401785714285721,,0.15633197555255945,Low stress
BGD.3.4.3.4_1,Kotali Para,Hiran,6.384851132810548,0.02190727133608,0.0480863591756625,,,,,,,,,,0.001765815225449067,0.04092885985002229,0.0480863591756625,,0.02705301683160305,Low stress
BGD.3.4.3.5_1,Kotali Para,Kalabari,5.124749471449037,0.0095596187794997,0.3455767077267636,,,,,,,,,,0.0011101021978385806,0.017860019682204548,0.3455767077267636,,0.09308922469959792,Low stress
BGD.3.4.3.6_1,Kotali Para,Kandi,3.1489861623677964,0.0049440038850722,0.4050199657729614,,,,,,,,,,8.198376821951433e-05,0.009236770705296516,0.4050199657729614,,0.10452065469738193,Low stress
BGD.3.4.3.7_1,Kotali Para,Kotalipara Paurashava,19.46394115761409,0.0677515978862607,0.50462962962963,,,,,,,,,,0.008571718258135914,0.12657877888858154,0.50462962962963,,0.1738886673216654,Low stress
BGD.3.4.3.8_1,Kotali Para,Kushla,5.564338652783176,0.0137356539719414,0.819275403339938,,,,,,,,,,0.0013388491012320594,0.025662011838056078,0.819275403339938,,0.21433609461879694,Low stress
BGD.3.4.3.9_1,Kotali Para,Pinjuri,4.536199432624842,0.0140579140558623,0.2511984659635674,,,,,,,,,,0.0008038412510506012,0.026264083068548952,0.2511984659635674,,0.07231358206530422,Low stress
BGD.3.4.3.10_1,Kotali Para,Radhaganj,5.920091362433421,0.0142059571882379,0.2064199732501119,,,,,,,,,,0.0015239704239619666,0.026540668706431656,0.2064199732501119,,0.06150381552936384,Low stress
BGD.3.4.3.11_1,Kotali Para,Ramshil,5.171468591181927,0.0095745272742297,0.1180447217888718,,,,,,,,,,0.0011344132009795899,0.017887872885920253,0.1180447217888718,,0.03622570123768187,Low stress
BGD.3.4.3.12_1,Kotali Para,Sadullapur,4.980725100227048,0.009717351610227,0.0843648208469049,,,,,,,,,,0.0010351569300086595,0.018154708364493913,0.0843648208469049,,0.02785941591130256,Low stress
BGD.3.4.3.13_1,Kotali Para,Suagram,3.7394680396766495,0.0069593202589489,0.1464843750000003,,,,,,,,,,0.0003892499764879532,0.013001940732839255,0.1464843750000003,,0.041327472997089,Low stress
BGD.3.4.4.1_1,Muksudpur,Bahugram,5.647350622155925,0.0224214306520743,0.0020876826722338,,,,,,,,,,0.001382045639602227,0.04188945207814957,0.0020876826722338,,0.015736047151251688,Low stress
BGD.3.4.4.2_1,Muksudpur,Banshbaria,6.40002043803652,0.0164768063733979,0.1021164021164022,,,,,,,,,,0.0017737088036907803,0.030783244909287136,0.1021164021164022,,0.03701271976882736,Low stress
BGD.3.4.4.3_1,Muksudpur,Batikamari,7.318509020645022,0.015931247655287,0.08692365835223,,,,,,,,,,0.0022516582801458403,0.02976398988793064,0.08692365835223,,0.03304897436089156,Low stress
BGD.3.4.4.4_1,Muksudpur,Bhabrasur,6.199567311509037,0.0199225545990293,0.0459587955625991,,,,,,,,,,0.00166939997645909,0.037220858432294064,0.0459587955625991,,0.025184759332536333,Low stress
BGD.3.4.4.5_1,Muksudpur,Dignagar,7.224349887439383,0.0100192266639121,0.1443406022845278,,,,,,,,,,0.0022026611458632467,0.01871869470377601,0.1443406022845278,,0.04351775817579885,Low stress
BGD.3.4.4.6_1,Muksudpur,Gobindapur,6.749182486742146,0.0190550655907303,0.5255591054313105,,,,,,,,,,0.001955400575953084,0.035600148326621096,0.5255591054313105,,0.14463198850252623,Low stress
BGD.3.4.4.7_1,Muksudpur,Gohala,9.77942227843454,0.0130295230863149,0.5625350532809877,,,,,,,,,,0.0035322318500659324,0.024342763465668386,0.5625350532809877,,0.15056662327325723,Low stress
BGD.3.4.4.8_1,Muksudpur,Jalirpar,9.962867549627596,0.0186950031831573,0.3255753814326357,,,,,,,,,,0.003627690381598109,0.034927451869324465,0.3255753814326357,,0.09506952966506173,Low stress
BGD.3.4.4.9_1,Muksudpur,Kasalia,6.343794927815003,0.0087779108043873,0.3029355149181912,,,,,,,,,,0.0017444510059536832,0.01639957234185837,0.3029355149181912,,0.08217150945157971,Low stress
BGD.3.4.4.10_1,Muksudpur,Khandarpar,5.704535284877057,0.0188703556080438,0.0391061452513967,,,,,,,,,,0.0014118025469022643,0.03525505884111201,0.0391061452513967,,0.022680527925999283,Low stress
BGD.3.4.4.11_1,Muksudpur,Maharajpur,7.506041296544989,0.018468344334722,0.3890577507598792,,,,,,,,,,0.0023492435466172684,0.0345039902661399,0.3890577507598792,,0.11028053170176567,Low stress
BGD.3.4.4.12_1,Muksudpur,Mochna,6.38524475144139,0.0159617910865458,0.0271493212669683,,,,,,,,,,0.0017660200508786872,0.029821053490154407,0.0271493212669683,,0.01793110705864759,Low stress
BGD.3.4.4.13_1,Muksudpur,Muksudpur Paurashava,8.793633848488076,0.0285799338200005,0.7663734115347021,,,,,,,,,,0.003019261876448749,0.05339524434132571,0.7663734115347021,,0.211489393153719,Low stress
BGD.3.4.4.14_1,Muksudpur,Nanikshir,8.252273076502233,0.0152465544826009,0.1662895927601813,,,,,,,,,,0.0027375565809848556,0.02848479311005611,0.1662895927601813,,0.052637098410958906,Low stress
BGD.3.4.4.15_1,Muksudpur,Pasargati,6.544570425471611,0.0140084591803579,0.1879432624113478,,,,,,,,,,0.0018489275838959505,0.026171687642511283,0.1879432624113478,,0.056885477311274274,Low stress
BGD.3.4.4.16_1,Muksudpur,Raghdi,9.688153601871354,0.0203704357964945,0.4322881921280861,,,,,,,,,,0.0034847388087738624,0.03805762474970954,0.4322881921280861,,0.12278611221792941,Low stress
BGD.3.4.4.17_1,Muksudpur,Ujani,5.791250526520179,0.0140205635842603,0.2490942028985512,,,,,,,,,,0.0014569261392133406,0.026194302026716836,0.2490942028985512,,0.07202432688967403,Low stress
BGD.3.4.5.1_1,Tungi Para,Barni,5.475109278199255,0.0127928159173754,0.7278603749191993,,,,,,,,,,0.001292417241681144,0.023900528812415858,0.7278603749191993,,0.19084724571081785,Low stress
BGD.3.4.5.2_1,Tungi Para,Dumuria,3.895026031850673,0.0104300115729649,0.5234251623091783,,,,,,,,,,0.0004701969390585977,0.019486154864067004,0.5234251623091783,,0.13786452355534148,Low stress
BGD.3.4.5.3_1,Tungi Para,Gopalpur,3.803581448066911,0.0077328249202118,0.055944055944056,,,,,,,,,,0.00042261236177405987,0.014447062007346327,0.055944055944056,,0.019211530633294838,Low stress
BGD.3.4.5.4_1,Tungi Para,Kushli,6.707807400813177,0.0138166042623034,0.967238689547582,,,,,,,,,,0.0019338704219234362,0.025813249435756722,0.967238689547582,,0.2516178578581797,Low stress
BGD.3.4.5.5_1,Tungi Para,Patgati,7.22943941153366,0.0242665783395884,0.7159021406727833,,,,,,,,,,0.002205309556983782,0.04533669979541688,0.7159021406727833,,0.19572550391938526,Low stress
BGD.3.4.5.6_1,Tungi Para,Tungipara Paurashava,6.290853110186909,0.013403945858234,0.3847780126849897,,,,,,,,,,0.0017169019275034478,0.02504228906707429,0.3847780126849897,,0.1056460651157248,Low stress
BGD.3.6.1.1_1,Austagram,Adampur,5.036157451104047,0.0037686363198922,0.9995695530525864,,,,,,,,,,0.001064001995240818,0.007040858051022423,0.9995695530525864,,0.2527822893791008,Low stress
BGD.3.6.1.2_1,Austagram,Austagram,8.037165267796023,0.023707762120062,0.9839685554034352,,,,,,,,,,0.002625621967425974,0.04429267608383547,0.9839685554034352,,0.26254482426717163,Low stress
BGD.3.6.1.3_1,Austagram,Bangal Para,7.672892427638482,0.0018513276634903,0.9999029031944848,,,,,,,,,,0.002436067065452516,0.003458793626692816,0.9999029031944848,,0.2521607303941447,Low stress
BGD.3.6.1.4_1,Austagram,Deoghar,5.760130299929119,0.0033962524082235,0.9999179285157372,,,,,,,,,,0.0014407322569071302,0.006345141606136389,0.9999179285157372,,0.2527765745938449,Low stress
BGD.3.6.1.5_1,Austagram,Kalma,6.198924492073481,0.0013632591751797,1.0,,,,,,,,,,0.0016690654756079128,0.002546946302175621,1.0,,0.25155905739600465,Low stress
BGD.3.6.1.6_1,Austagram,Kastail,4.454647740898393,0.0025137992422276,0.9997799683154376,,,,,,,,,,0.0007614045903204433,0.004696474302884855,0.9997799683154376,,0.2518933199209973,Low stress
BGD.3.6.1.7_1,Austagram,Khayerpur Abdullahpur,5.170509570031179,0.0033277148418679,0.9995379026467512,,,,,,,,,,0.0011339141597660257,0.0062170944201224,0.9995379026467512,,0.25251402437263704,Low stress
BGD.3.6.1.8_1,Austagram,Purba Austagram,4.608818334377386,0.0069261917651748,0.9868065814273352,,,,,,,,,,0.000841629598919661,0.01294004751675034,0.9868065814273352,,0.25156731382726427,Low stress
BGD.3.6.2.1_1,Bajitpur,Bajitpur Paurashava,21.793028289974963,0.0647726666021859,0.7763589930682239,,,,,,,,,,0.009783694102591873,0.12101330890565665,0.7763589930682239,,0.24035788402507255,Low stress
BGD.3.6.2.2_1,Bajitpur,Baliardi,15.998775316679868,0.0160632565447964,0.9820363636363636,,,,,,,,,,0.0067685666121993435,0.03001061911230095,0.9820363636363636,,0.25872023424327595,Low stress
BGD.3.6.2.3_1,Bajitpur,Dighirpar,14.914855426898486,0.0208406675012803,0.995971388637672,,,,,,,,,,0.006204532443838802,0.038936148014746104,0.995971388637672,,0.26510231194211464,Low stress
BGD.3.6.2.4_1,Bajitpur,Dilalpur,12.636941575887848,0.0215526310524209,0.9518757426582924,,,,,,,,,,0.005019185393134827,0.0402662934242735,0.9518757426582924,,0.2540698125203228,Low stress
BGD.3.6.2.5_1,Bajitpur,Gazir Char,14.494950501882611,0.0224312376105802,0.4033195020746893,,,,,,,,,,0.005986028542024073,0.0419077741970518,0.4033195020746893,,0.11789200790445009,Low stress
BGD.3.6.2.6_1,Bajitpur,Halimpur,10.009737408796942,0.0181047684991162,0.7482269503546105,,,,,,,,,,0.003652079824293076,0.03382472975066635,0.7482269503546105,,0.20035622493110308,Low stress
BGD.3.6.2.7_1,Bajitpur,Hilachia,12.734867811188144,0.017656379267381,0.9165965207631824,,,,,,,,,,0.00507014279617632,0.032987014284307725,0.9165965207631824,,0.24272264230877383,Low stress
BGD.3.6.2.8_1,Bajitpur,Humaipur,8.42273024894857,0.0043457216671099,1.0,,,,,,,,,,0.002826256558177128,0.008119013560918119,1.0,,0.25397215736959217,Low stress
BGD.3.6.2.9_1,Bajitpur,Kailag,12.883487059836096,0.0178148576107724,0.987519838407156,,,,,,,,,,0.005147479078224271,0.033283095791056025,0.987519838407156,,0.2605880347599483,Low stress
BGD.3.6.2.10_1,Bajitpur,Maij Char,9.715895037934745,0.003236414143627,1.0,,,,,,,,,,0.0034991744861395556,0.006046519389339967,1.0,,0.2535159515807248,Low stress
BGD.3.6.2.11_1,Bajitpur,Pirijpur,13.02374815968079,0.016032899101869,0.5219885277246659,,,,,,,,,,0.00522046607066722,0.029953902987872694,0.5219885277246659,,0.1430691844051888,Low stress
BGD.3.6.2.12_1,Bajitpur,Sarar Char,20.68946378703953,0.0294249774156709,0.4615384615384619,,,,,,,,,,0.009209437561574857,0.05497402018993587,0.4615384615384619,,0.13830929747572296,Low stress
BGD.3.6.3.1_1,Bhairab,Aganagar,20.25355221542071,0.0095502815919835,0.9910888167601056,,,,,,,,,,0.008982604358222214,0.01784257522582378,0.9910888167601056,,0.2576101472623536,Low stress
BGD.3.6.3.2_1,Bhairab,Bhairab Paurashava,75.86950717667351,0.0963158746319921,0.9619037839503,,,,,,,,,,0.03792321076269958,0.17994477147195936,0.9619037839503,,0.3186259003078406,Low stress
BGD.3.6.3.3_1,Bhairab,Gazaria,17.875225821819186,0.0154598415246422,0.9383357186669375,,,,,,,,,,0.007745006116736379,0.028883272469608163,0.9383357186669375,,0.2477910774777918,Low stress
BGD.3.6.3.4_1,Bhairab,Kalika Prasad,20.480958045848126,0.0158669703630713,0.7252315464496215,,,,,,,,,,0.009100938434065526,0.02964390207579392,0.7252315464496215,,0.19532362771255946,Low stress
BGD.3.6.3.5_1,Bhairab,Sadakpur,14.506968819907849,0.005855339106494,0.9943591672079584,,,,,,,,,,0.0059922824562444535,0.010939397699856586,0.9943591672079584,,0.2548154939794372,Low stress
BGD.3.6.3.6_1,Bhairab,Shibpur,28.658643017782435,0.0376446455730919,0.6387035271687325,,,,,,,,,,0.013356320945027436,0.07033064041286195,0.6387035271687325,,0.18963413431469578,Low stress
BGD.3.6.3.7_1,Bhairab,Shimulkandi,23.006892982241062,0.0302686214746665,0.8244957709824342,,,,,,,,,,0.010415347021464523,0.056550181315811326,0.8244957709824342,,0.23008264501472833,Low stress
BGD.3.6.3.8_1,Bhairab,Sreenagar,17.57438172903063,0.0189754050564371,0.8623569794050326,,,,,,,,,,0.007588457326293574,0.03545132035103042,0.8623569794050326,,0.23103258990463624,Low stress
BGD.3.6.4.1_1,Hossainpur,Araibaria,22.48173161924236,0.0625721713925148,0.5877192982456143,,,,,,,,,,0.01014207133437126,0.11690217344494117,0.5877192982456143,,0.1919024138008815,Low stress
BGD.3.6.4.2_1,Hossainpur,Gobindapur,11.765731308562804,0.0279378894290067,0.8432494279176205,,,,,,,,,,0.0045658379057140035,0.05219572731826316,0.8432494279176205,,0.23090719670308282,Low stress
BGD.3.6.4.3_1,Hossainpur,Hossainpur Paurashava,26.44217756554266,0.1189703353219501,0.6056338028169014,,,,,,,,,,0.012202949501399737,0.222269588302527,0.6056338028169014,,0.2340839864106697,Low stress
BGD.3.6.4.4_1,Hossainpur,Jinari,11.812510336956342,0.0205206043519694,0.4753820033955864,,,,,,,,,,0.004590180083235983,0.03833818126752607,0.4753820033955864,,0.13409993632582512,Low stress
BGD.3.6.4.5_1,Hossainpur,Pumdi,12.652949460091172,0.0348700944844543,0.0476190476190476,,,,,,,,,,0.005027515338676887,0.06514700932930707,0.0476190476190476,,0.03671722130549013,Low stress
BGD.3.6.4.6_1,Hossainpur,Sahedal,12.087339788433026,0.0332176763042782,0.4941176470588236,,,,,,,,,,0.004733191760174488,0.06205983379418367,0.4941176470588236,,0.14714363029674,Low stress
BGD.3.6.4.7_1,Hossainpur,Sidhla,13.972240199883084,0.0316741359193092,0.7501422879908938,,,,,,,,,,0.005714028301728405,0.05917607218279578,0.7501422879908938,,0.21053280858239332,Low stress
BGD.3.6.5.1_1,Itna,Badla,3.300875444520581,0.0024819924596568,0.9994390657895694,,,,,,,,,,0.00016102166184023595,0.004637050409961395,0.9994390657895694,,0.25154714275561496,Low stress
BGD.3.6.5.2_1,Itna,Baribari,4.462813478467041,0.0023257383427136,1.0,,,,,,,,,,0.0007656537558187456,0.0043451243752103425,1.0,,0.2518270550336511,Low stress
BGD.3.6.5.3_1,Itna,Chauganga,5.794320859705018,0.0165953121063545,0.9955861667555896,,,,,,,,,,0.001458523833693188,0.03100464649149225,0.9955861667555896,,0.26033157749439695,Low stress
BGD.3.6.5.4_1,Itna,Dhanpur,2.9914357124178297,0.0006781039560924,1.0,,,,,,,,,,0.0,0.0012668862934537288,1.0,,0.2504434102027088,Low stress
BGD.3.6.5.5_1,Itna,Elongjuri,4.404049520328955,0.002622583485913,0.9998933244832164,,,,,,,,,,0.00073507503817507,0.004899713446427006,0.9998933244832164,,0.2519822608423236,Low stress
BGD.3.6.5.6_1,Itna,Itna,4.912907280648515,0.0053143426086294,0.9999023758176028,,,,,,,,,,0.0009998668981284272,0.009928666171462819,0.9999023758176028,,0.25385057387366405,Low stress
BGD.3.6.5.7_1,Itna,Joy Siddhi,4.325592113328851,0.0037825525315794,1.0,,,,,,,,,,0.000694248535472962,0.00706685739475861,1.0,,0.2527510995023547,Low stress
BGD.3.6.5.8_1,Itna,Mriga,3.70318567441627,0.0031555991108021,1.0,,,,,,,,,,0.0003703698969648077,0.005895534490238555,1.0,,0.2522115850303694,Low stress
BGD.3.6.5.9_1,Itna,Raituti,4.295755925165219,0.0071351846029009,0.994093304140702,,,,,,,,,,0.000678722822053941,0.01333050411144556,0.994093304140702,,0.253460491603003,Low stress
BGD.3.6.6.1_1,Karimganj,Baragharia,14.522059649014942,0.0245583942566107,0.9283519327187452,,,,,,,,,,0.006000135198246455,0.045881892877046394,0.9283519327187452,,0.2505466997659511,Low stress
BGD.3.6.6.2_1,Karimganj,Dehunda,12.508996585232753,0.0146042565351356,0.5735129068462401,,,,,,,,,,0.00495260727506505,0.027284802373169197,0.5735129068462401,,0.15490895045219527,Low stress
BGD.3.6.6.3_1,Karimganj,Gujadia,11.163156208777895,0.0129535554884392,0.5461970393057688,,,,,,,,,,0.004252278805557165,0.024200834919712203,0.5461970393057688,,0.14672046357056434,Low stress
BGD.3.6.6.4_1,Karimganj,Gundhar,11.306675957376507,0.0149622614136469,0.9901627706505752,,,,,,,,,,0.004326961485344929,0.027953654795427788,0.9901627706505752,,0.2590552564351815,Low stress
BGD.3.6.6.5_1,Karimganj,Jafarabad,19.10025505843022,0.0214264486848891,0.4734299516908216,,,,,,,,,,0.008382468675734731,0.04003054975921251,0.4734299516908216,,0.13572116780872368,Low stress
BGD.3.6.6.6_1,Karimganj,Joyka,9.723352060217785,0.0156607202911479,0.9643498976052156,,,,,,,,,,0.0035030548608808187,0.029258569728451006,0.9643498976052156,,0.2527291957506141,Low stress
BGD.3.6.6.7_1,Karimganj,Kadir Jangal,13.76667246430286,0.0138780363439653,0.6241098677517805,,,,,,,,,,0.005607058010037258,0.025928021605328297,0.6241098677517805,,0.1673450977038249,Low stress
BGD.3.6.6.8_1,Karimganj,Karimganj Paurashava,18.7101054751638,0.0489815788568085,0.6014109347442682,,,,,,,,,,0.00817944841768017,0.09151117660926611,0.6014109347442682,,0.18565342486638226,Low stress
BGD.3.6.6.9_1,Karimganj,Kiratan,15.030115449479206,0.0131248894992061,0.5380622837370244,,,,,,,,,,0.006264509746215499,0.02452093437923145,0.5380622837370244,,0.1456037018654733,Low stress
BGD.3.6.6.10_1,Karimganj,Niamatpur,14.428557457147091,0.0293364785823214,0.9126996678791716,,,,,,,,,,0.005951479913361233,0.0548086798199973,0.9126996678791716,,0.24973854687213642,Low stress
BGD.3.6.6.11_1,Karimganj,Noabad,14.354640993637233,0.022761821521912,0.7896341463414638,,,,,,,,,,0.0059130163595349965,0.042525396646146484,0.7896341463414638,,0.21465763195533122,Low stress
BGD.3.6.6.12_1,Karimganj,Sutar Para,11.070346276092792,0.0062457602683707,0.998182758572487,,,,,,,,,,0.0042039837482460585,0.011668812731596163,0.998182758572487,,0.25531136759847883,Low stress
BGD.3.6.7.1_1,Katiadi,Achmita,13.869673167365365,0.0299891771722059,0.4482758620689658,,,,,,,,,,0.005660655989408341,0.05602810184202216,0.4482758620689658,,0.13394306355771254,Low stress
BGD.3.6.7.2_1,Katiadi,Banagram,11.726777164623783,0.0270325310222572,0.608862144420132,,,,,,,,,,0.004545567525598299,0.05050426667145674,0.608862144420132,,0.17171025645028218,Low stress
